Team,W,L,Pct,W,L,Pct,Off,Def,SRS,SOS,AP Pre,AP High,AP Rank,Notes
Florida State,7,6,.538,3,5,.375,26.5,19.8,6.19,2.19,11,9,,record adjusted to 2-6-0 by NCAA
